网站,wang3zhan4,website;network station;node
文章,wen2zhang1,article;essay;literary works;writings;hidden meaning;CL:篇[pian1],段[duan4],頁|页[ye4]
无聊,wu2liao2,nonsense;bored
吸引,xi1yin3,to attract (interest, investment etc);CL:個|个[ge4]
羡慕,xian4mu4,envious;envy;to admire
详细,xiang2xi4,detailed;in detail;minute
效果,xiao4guo3,result;effect;quality;CL:個|个[ge4]
信任,xin4ren4,to trust;to have confidence in
行,xing2,to walk;to go;to travel;a visit;temporary;makeshift;current;in circulation;to do;to perform;capable;competent;effective;all right;OK!;will do
性格,xing4ge2,nature;disposition;temperament;character;CL:個|个[ge4]
压力,ya1li4,pressure
盐,yan2,salt;CL:粒[li4]
演出,yan3chu1,to act (in a play);to perform;to put on (a performance);performance;concert;show;CL:場|场[chang2],次[ci4]
样子,yang4zi,manner;air;looks;aspect
页,ye4,page;leaf
亿,yi4,a hundred million;calculate
饮料,yin3liao4,drink;beverage
硬,ying4,hard;stiff;strong;firm;to manage to do sth with difficulty;good (quality);able (person)
幽默,you1mo4,humor;humorous
由于,you2yu2,due to;as a result of;thanks to;owing to;since;because
愉快,yu2kuai4,cheerful;cheerily;delightful;pleasant;pleasantly;pleasing;happy;delighted
语言,yu3yan2,language;CL:門|门[men2],種|种[zhong3]
原谅,yuan2liang4,to excuse;to forgive;to pardon
允许,yun3xu3,to permit;to allow
责任,ze2ren4,responsibility;blame;duty;CL:個|个[ge4]
招聘,zhao1pin4,recruitment;to invite applications for a job
正常,zheng4chang2,regular;normal;ordinary
正式,zheng4shi4,formal;official
知识,zhi1shi,intellectual;knowledge-related;knowledge;CL:門|门[men2]
职业,zhi2ye4,occupation;profession;vocation;professional
质量,zhi4liang4,quality;mass (in physics);CL:個|个[ge4]
重点,zhong4dian3,emphasis;focal point;priority;key;with the emphasis on;focusing on
逐渐,zhu2jian4,gradually
著名,zhu4ming2,famous;noted;well-known;celebrated
撞,zhuang4,to hit;to strike;to meet by accident;to run into;to bump against;to bump into
自然,zi4ran2,nature;natural;naturally
组织,zu3zhi1,to organize;organization;organized system;nerve;tissue;CL:個|个[ge4]
尊重,zun1zhong4,esteem;respect;to honor;to value sth
作者,zuo4zhe3,author;writer;CL:個|个[ge4]
