明显,ming2xian3,clear;distinct;obvious
陌生,mo4sheng1,strange;unfamiliar
脑袋,nao3dai4,head;skull;brains;mental capability;CL:顆|颗[ke1],個|个[ge4]
牛仔裤,niu2zai3ku4,jeans;CL:條|条[tiao2];also written 牛崽褲|牛崽裤
派,pai4,clique;school;group;faction;to dispatch;to send;to assign;to appoint;pi (Greek letter Ππ);the circular ratio pi = 3.1415926
披,pi1,to drape over one's shoulders;to open;to unroll;to split open;to spread out
品种,pin3zhong3,breed;variety;CL:個|个[ge4]
平均,ping2jun1,average
启发,qi3fa1,to enlighten;to explain and arouse interest;to inspire;inspiration;heuristic (attributively);to teach;CL:個|个[ge4]
前途,qian2tu2,prospects;future outlook;journey
巧妙,qiao3miao4,ingenious;clever
青春,qing1chun1,youth;youthfulness
趋势,qu1shi4,trend;tendency
缺乏,que1fa2,shortage;be lacking;to be short of;to lack;scarcity
人才,ren2cai2,a person's talent;talented person;distinguished person;a talent (worth head-hunting);person's looks;an attractive woman;used interchangeably with 人材;CL:個|个[ge4]
日程,ri4cheng2,schedule;itinerary;CL:個|个[ge4]
软件,ruan3jian4,(computer) software
删除,shan1chu2,to delete;to cancel
蛇,she2,snake;serpent;CL:條|条[tiao2]
身材,shen1cai2,stature;build (height and weight);figure
生动,sheng1dong4,vivid;lively
实话,shi2hua4,truth
实现,shi2xian4,to achieve;to implement;to realize;to bring about
试卷,shi4juan4,examination paper;test paper;CL:份[fen4],張|张[zhang1]
手套,shou3tao4,glove;mitten;CL:雙|双[shuang1],隻|只[zhi1]
舒适,shu1shi4,cozy;snug
双方,shuang1fang1,bilateral;both sides;both parties involved
思想,si1xiang3,thought;thinking;idea;ideology;CL:個|个[ge4]
缩小,suo1xiao3,reduce;decrease
坦率,tan3shuai4,frank (discussion);blunt;open
特征,te4zheng1,characteristic;diagnostic property;distinctive feature;trait
体贴,ti3tie1,considerate (of other people's needs)
通常,tong1chang2,regular;usual;ordinary;normal
透明,tou4ming2,transparent;open (non-secretive)
推荐,tui1jian4,to recommend;recommendation
完善,wan2shan4,perfect;to make perfect;to improve
维护,wei2hu4,to defend;to safeguard;to protect;to uphold;to maintain
胃,wei4,stomach;CL:個|个[ge4]
文具,wen2ju4,stationery;item of stationery (pen, pencil, eraser, pencil sharpener etc)
无数,wu2shu4,countless;numberless;innumerable
戏剧,xi4ju4,drama;play;theater
县,xian4,county, PRC administrative division below prefecture 地區|地区[di4 qu4];CL:個|个[ge4]
相似,xiang1si4,to resemble;similar;like;resemblance;similarity
象征,xiang4zheng1,emblem;symbol;token;badge;to symbolize;to signify;to stand for
小偷,xiao3tou1,thief
信号,xin4hao4,signal
形象,xing2xiang4,image;form;figure;CL:個|个[ge4];visualization;vivid
休闲,xiu1xian2,leisure;relaxation;not working;idle
询问,xun2wen4,to inquire
样式,yang4shi4,type;style
业余,ye4yu2,spare time;amateur;extra-curricular
疑问,yi2wen4,a question;sth not understood;to query;interrogative (gramm.);CL:個|个[ge4]
因素,yin1su4,element;factor;CL:個|个[ge4]
应付,ying4fu,to deal with;to cope
悠久,you1jiu3,established;long
娱乐,yu2le4,to entertain;to amuse;entertainment;recreation;amusement;hobby;fun;joy
元旦,yuan2dan4,New Year's Day
灾害,zai1hai4,disastrous damage;scourge;CL:個|个[ge4]
摘,zhai1,to take;to borrow;to pick (flowers, fruit etc);to pluck;to select;to remove;to take off (glasses, hat etc)
招待,zhao1dai4,to receive (guests);to entertain;reception
诊断,zhen3duan4,diagnosis;to diagnose
整体,zheng3ti3,whole entity;entire body;synthesis;as a whole (situation, construction, team etc);global;macrocosm;integral;holistic;whole
知道,zhi1dao4,to know;to be aware of
智慧,zhi4hui4,wisdom;knowledge;intelligent;intelligence
中心,zhong1xin1,center;heart;core;CL:個|个[ge4]
嘱咐,zhu3fu4,to tell;to exhort;injunction
专心,zhuan1xin1,to concentrate;absorption;concentration;engrossed
资金,zi1jin1,funds;funding;capital
自觉,zi4jue2,conscious;aware;on one's own initiative;conscientious
总共,zong3gong4,altogether;in sum;in all;in total
醉,zui4,intoxicated
