一样,yi1yang4,same;like;equal to;the same as;just like
以后,yi3hou4,after;later;afterwards;following;later on;in the future
以为,yi3wei2,to believe;to think;to consider;to be under the impression
银行,yin2hang2,bank;CL:家[jia1],個|个[ge4]
影响,ying3xiang3,an influence;an effect;to influence;to affect (usually adversely);to disturb;CL:股[gu3]
游戏,you2xi4,game;play;CL:場|场[chang3]
又,you4,(once) again;also;both... and...;again
愿意,yuan4yi4,to wish;to want;ready;willing (to do sth)
月亮,yue4liang,moon
站,zhan4,station;to stand;to halt;to stop;branch of a company or organisation
着急,zhao2ji2,to worry;to feel anxious
照片,zhao4pian4,photo;photograph;picture;CL:張|张[zhang1],套[tao4],幅[fu2]
只,zhi3,only;merely;just;but
终于,zhong1yu2,at last;in the end;finally;eventually
重要,zhong4yao4,important;significant;major
主要,zhu3yao4,main;principal;major;primary
注意,zhu4yi4,to take note of;to pay attention to
自己,zi4ji3,self;(reflexive pronoun);own
最近,zui4jin4,recent;recently;these days;latest;soon;nearest (of locations);shortest (of routes)
作用,zuo4yong4,to act on;to affect;action;function;activity;impact;result;effect;purpose;intent;to play a role;corresponds to English -ity, -ism, -ization;CL:個|个[ge4]
