啊,a,modal particle ending sentence, showing affirmation, approval, or consent
几乎,ji1hu1,almost;nearly;practically
极,ji2,extremely;pole (geography, physics);utmost;top
记得,ji4de,to remember
检查,jian3cha2,inspection;to examine;to inspect;CL:次[ci4]
健康,jian4kang1,health;healthy
讲,jiang3,to speak;to explain;to negotiate;to emphasise;to be particular about;as far as sth is concerned;speech;lecture
脚,jiao3,foot;leg;base;kick;CL:雙|双[shuang1],隻|只[zhi1]
接,jie1,to receive;to answer (the phone);to meet or welcome sb;to connect;to catch;to join;to extend;to take one's turn on duty;take over for sb
结婚,jie2hun1,to marry;to get married;CL:次[ci4]
节日,jie2ri4,holiday;festival;CL:個|个[ge4]
解决,jie3jue2,to settle (a dispute);to resolve;to solve
近,jin4,near;close to;approximately
经过,jing1guo4,to pass;to go through;process;course;CL:個|个[ge4]
久,jiu3,(long) time;(long) duration of time
举行,ju3xing2,to hold (a meeting, ceremony etc)
决定,jue2ding4,to decide (to do something);to resolve;decision;CL:個|个[ge4],項|项[xiang4];certainly
渴,ke3,thirsty
刻,ke4,quarter (hour);moment;to carve;to engrave;to cut;oppressive;classifier for short time intervals
空调,kong1tiao2,air conditioning
哭,ku1,to cry;to weep
筷子,kuai4zi,chopsticks;CL:對|对[dui4],根[gen1],把[ba3],雙|双[shuang1]
老,lao3,prefix used before the surname of a person or a numeral indicating the order of birth of the children in a family or to indicate affection or familiarity;old (of people);venerable (person);experienced;of long standing;always;all the time;of the past;very;outdated;(of meat etc) tough
礼物,li3wu4,gift;present;CL:件[jian4],個|个[ge4],份[fen4]
脸,lian3,face;CL:張|张[zhang1],個|个[ge4]
辆,liang4,classifier for vehicles
邻居,lin2ju1,neighbor;next door;CL:個|个[ge4]
绿,lv4,green
满意,man3yi4,satisfied;pleased;to one's satisfaction
米,mi3,rice;CL:粒[li4];meter (classifier)
面条,mian4tiao2,noodles
拿,na2,to hold;to seize;to catch;to apprehend;to take
南,nan2,south
难过,nan2guo4,feel sorry;be grieved
年轻,nian2qing1,young
努力,nu3li4,great effort;to strive;to try hard
盘子,pan2zi,tray;plate;dish
啤酒,pi2jiu3,beer;CL:杯[bei1],瓶[ping2],罐[guan4],桶[tong3],缸[gang1]
普通话,pu3tong1hua4,Mandarin (common language);Putonghua (common speech of the Chinese language);ordinary speech
奇怪,qi2guai4,strange;odd
其他,qi2ta1,other;the others;else;other than (that person);in addition to the person mentioned above
清楚,qing1chu,clear;clearly understood;distinct
裙子,qun2zi,skirt;CL:條|条[tiao2]
热情,re4qing2,cordial;enthusiastic;passion;passionate;passionately
认真,ren4zhen1,conscientious;earnest;serious;to take seriously;to take to heart
如果,ru2guo3,if;in case;in the event that
上网,shang4wang3,to be on the internet;to stretch a net (in a sports game or for covering sth);to be netted (of fish)
声音,sheng1yin1,voice;sound;CL:個|个[ge4]
世界,shi4jie4,world;CL:個|个[ge4]
舒服,shu1fu,comfortable;feeling well
树,shu4,tree;CL:棵[ke1]
刷牙,shua1ya2,to brush teeth
水平,shui3ping2,level (of achievement etc);standard;horizontal
虽然,sui1ran2,although;even though;even if
糖,tang2,sugar;sweets;candy;CL:顆|颗[ke1],塊|块[kuai4]
疼,teng2,(it) hurts;love fondly;ache;pain;sore
体育,ti3yu4,sports;physical education
条,tiao2,strip;item;article;clause (of law or treaty);classifier for long thin things (ribbon, river, road, trousers etc)
同意,tong2yi4,to agree;to consent;to approve
突然,tu1ran2,sudden;abrupt;unexpected
腿,tui3,leg;CL:條|条[tiao2]
碗,wan3,bowl;cup;CL:隻|只[zhi1],個|个[ge4]
忘记,wang4ji4,to forget
位,wei4,position;location;place;seat;classifier for people (honorific);classifier for binary bits (e.g. 十六位 16-bit or 2 bytes)
文化,wen2hua4,culture;civilization;cultural;CL:個|个[ge4],種|种[zhong3]
习惯,xi2guan4,habit;custom;usual practice;to be used to;CL:個|个[ge4]
洗澡,xi3zao3,to bathe;to take a shower
先,xian1,early;prior;former;in advance;first
相同,xiang1tong2,identical;same
向,xiang4,direction;orientation;to face;to turn toward;to;towards;shortly before;formerly;to side with;to be partial to;all along (previously);surname Xiang
校长,xiao4zhang3,(college, university) president;headmaster;CL:個|个[ge4],位[wei4],名[ming2]
新闻,xin1wen2,news;CL:條|条[tiao2],個|个[ge4]
信,xin4,letter;mail;to trust;to believe;to profess faith in;truthful;confidence;trust;at will;at random
兴趣,xing4qu,interest in (something);CL:個|个[ge4]
需要,xu1yao4,to need;to want;to demand;needs;to require
眼镜,yan3jing4,spectacles;eyeglasses;CL:副[fu4]
要,yao4,important;vital;to want;will;going to (as future auxiliary);may;must
一般,yi1ban1,same;ordinary;common;general;generally;in general
一定,yi1ding4,surely;certainly;necessarily;fixed;a certain (extent etc);given;particular;must
一会儿,yi1hui4r,a while
一直,yi1zhi2,straight (in a straight line);continuously;always;from the beginning of ... up to ...;all along
以前,yi3qian2,before;formerly;previous;ago
音乐,yin1yue4,music;CL:張|张[zhang1],曲[qu3],段[duan4]
应该,ying1gai1,ought to;should;must
用,yong4,to use;to employ;to have to;to eat or drink;expense or outlay;usefulness;hence;therefore
有名,you3ming2,famous;well-known
遇到,yu4dao4,to meet;to run into;to come across
越,yue4,to exceed;to climb over;to surpass;the more... the more
云,yun2,cloud;CL:朵[duo3]
长,zhang3,chief;head;elder;to grow;to develop
照顾,zhao4gu,to take care of;to show consideration;to attend to;to look after
照相机,zhao4xiang4ji1,camera;CL:個|个[ge4],架[jia4],部[bu4],台[tai2],隻|只[zhi1]
中间,zhong1jian1,between;intermediate;mid;middle
种,zhong3,abbr. for 物種|物种, genus;race;seed;breed;species;strain;kind;type;has guts (i.e. courage);nerve;classifier for types: kind, sort;classifier for languages
周末,zhou1mo4,weekend
祝,zhu4,invoke;pray to;wish;to express good wishes;surname Zhu
字典,zi4dian3,dictionary;character dictionary;CL:本[ben3]
总是,zong3shi4,always
作业,zuo4ye4,school assignment;homework;work;task;operation;to operate;CL:個|个[ge4]
